CaptureSite,ForagingGround,Species,CCL_cm,CCW_cm,Weight_Kg,CalendarWeek
CaptureSite_5,Creek,Species_5,39.6,37.5,7.53,48
CaptureSite_5,Creek,Species_5,40.3,38.9,8.21,50
CaptureSite_5,Creek,Species_5,39.0,36.6,6.87,50
CaptureSite_5,Creek,Species_5,43.0,41.5,8.29,50
CaptureSite_5,Creek,Species_6,38.3,35.3,5.72,51
CaptureSite_5,Creek,Species_5,37.4,36.5,5.92,3
CaptureSite_5,Creek,Species_5,42.0,41.2,9.07,3
CaptureSite_5,Creek,Species_6,28.1,24.0,1.85,4
CaptureSite_5,Creek,Species_5,40.9,38.6,8.55,6
CaptureSite_5,Creek,Species_5,43.5,39.7,8.84,9
CaptureSite_5,Creek,Species_5,44.5,38.1,9.24,11
CaptureSite_5,Creek,Species_5,75.7,67.5,,15
CaptureSite_5,Creek,Species_5,43.3,38.5,8.58,18
CaptureSite_5,Creek,Species_5,52.3,47.5,17.59,18
CaptureSite_5,Creek,Species_5,44.0,40.6,11.56,18
CaptureSite_5,Creek,Species_5,79.4,71.0,58.0,19
CaptureSite_5,Creek,Species_5,56.4,51.0,21.56,19
CaptureSite_5,Creek,Species_5,42.3,39.4,9.47,21
CaptureSite_5,Creek,Species_5,41.0,39.5,8.51,21
CaptureSite_5,Creek,Species_5,59.76,53.16,25.21,26
CaptureSite_5,Creek,Species_5,45.8,42.5,11.5,27
CaptureSite_5,Creek,Species_5,46.2,43.3,11.2,27
CaptureSite_5,Creek,Species_5,46.6,41.0,10.83,38
CaptureSite_5,Creek,Species_5,53.3,50.4,16.55,39
CaptureSite_5,Creek,Species_5,35.86,34.2,5.77,40
CaptureSite_5,Creek,Species_5,39.0,36.8,6.56,43
CaptureSite_5,Creek,Species_5,31.0,29.9,3.41,43
CaptureSite_5,Creek,Species_5,68.0,63.0,37.8,44
CaptureSite_5,Creek,Species_5,47.47,45.2,12.39,45
CaptureSite_5,Creek,Species_5,32.27,31.57,3.87,45
CaptureSite_5,Creek,Species_5,52.9,49.5,17.4,49
CaptureSite_5,Creek,Species_5,60.2,53.0,22.55,49
CaptureSite_5,Creek,Species_5,60.0,55.0,22.6,49
CaptureSite_5,Creek,Species_5,35.5,34.3,5.37,0
CaptureSite_5,Creek,Species_5,36.83,36.67,6.8,3
CaptureSite_5,Creek,Species_6,62.0,57.5,23.47,3
CaptureSite_5,Creek,Species_5,44.03,40.0,10.79,5
CaptureSite_5,Creek,Species_5,43.63,40.77,9.5,5
CaptureSite_5,Creek,Species_5,43.43,40.87,10.45,5
CaptureSite_5,Creek,Species_5,35.77,34.5,5.59,6
CaptureSite_5,Creek,Species_5,41.33,38.33,9.0,8
CaptureSite_5,Creek,Species_6,61.77,57.27,27.11,8
CaptureSite_5,Creek,Species_5,46.47,43.4,11.92,9
CaptureSite_5,Creek,Species_5,42.03,40.1,9.01,9
CaptureSite_5,Creek,Species_6,60.0,54.5,25.15,11
CaptureSite_5,Creek,Species_5,42.6,41.0,10.17,13
CaptureSite_5,Creek,Species_5,44.9,42.2,9.99,14
CaptureSite_5,Creek,Species_6,32.7,31.0,4.0,15
CaptureSite_5,Creek,Species_5,45.6,43.3,11.26,16
CaptureSite_5,Creek,Species_5,48.2,45.2,14.11,16
CaptureSite_5,Creek,Species_6,27.3,25.2,2.26,17
CaptureSite_5,Creek,Species_6,33.1,29.1,3.95,17
CaptureSite_5,Creek,Species_5,40.7,39.8,8.26,18
CaptureSite_5,Creek,Species_5,46.5,43.7,13.16,18
CaptureSite_5,Creek,Species_5,87.8,76.5,79.5,18
CaptureSite_5,Creek,Species_5,41.3,38.1,9.11,20
CaptureSite_5,Creek,Species_5,40.5,37.9,9.16,20
CaptureSite_5,Creek,Species_5,42.8,39.4,8.96,20
CaptureSite_5,Creek,Species_5,43.4,41.63,10.74,21
CaptureSite_5,Creek,Species_5,61.47,56.47,27.24,21
CaptureSite_5,Creek,Species_5,45.2,40.23,10.39,21
CaptureSite_5,Creek,Species_5,37.47,36.53,6.5,22
CaptureSite_5,Creek,Species_5,37.33,35.03,7.16,24
CaptureSite_5,Ocean,Species_6,36.9,33.87,5.71,31
CaptureSite_5,Creek,Species_5,48.5,44.7,14.54,37
CaptureSite_5,Creek,Species_6,63.77,58.57,26.58,41
CaptureSite_5,Creek,Species_5,44.2,39.7,10.96,45
CaptureSite_5,Creek,Species_5,49.03,42.27,14.31,45
CaptureSite_5,Creek,Species_5,41.43,39.47,8.1,46
CaptureSite_5,Creek,Species_5,45.57,42.17,11.74,47
CaptureSite_5,Creek,Species_5,38.57,39.53,7.64,49
CaptureSite_6,Creek,Species_5,54.2,48.3,,18
CaptureSite_6,Creek,Species_5,54.4,49.2,,18
CaptureSite_6,Creek,Species_6,38.6,36.1,6.75,22
CaptureSite_6,Creek,Species_6,33.2,28.7,3.75,22
CaptureSite_6,Creek,Species_6,45.5,40.8,10.0,23
CaptureSite_6,Creek,Species_6,46.0,39.3,10.5,32
CaptureSite_6,Creek,Species_6,34.2,32.4,5.5,34
CaptureSite_6,Creek,Species_6,34.2,32.9,5.0,36
CaptureSite_6,Creek,Species_6,40.7,36.4,7.5,10
CaptureSite_6,Creek,Species_5,37.4,37.0,6.5,20
CaptureSite_6,Creek,Species_6,33.5,31.4,5.0,41
CaptureSite_6,Creek,Species_6,42.3,38.0,8.5,42
CaptureSite_6,Creek,Species_6,36.8,34.4,6.5,44
CaptureSite_6,Creek,Species_6,34.3,32.2,5.0,45
CaptureSite_6,Creek,Species_6,34.7,31.4,5.5,0
CaptureSite_6,Creek,Species_5,40.9,38.0,8.5,1
CaptureSite_6,Creek,Species_6,41.0,37.4,9.0,3
CaptureSite_6,Ocean,Species_5,39.7,37.0,6.5,4
CaptureSite_6,Creek,Species_6,34.5,33.1,7.0,16
CaptureSite_6,Creek,Species_5,40.4,38.2,9.5,18
CaptureSite_6,Ocean,Species_6,39.5,36.4,6.0,23
CaptureSite_6,Ocean,Species_5,48.9,45.5,11.0,24
CaptureSite_6,Creek,Species_6,36.8,34.1,5.3,25
CaptureSite_6,Creek,Species_6,30.8,27.5,2.9,25
CaptureSite_6,Creek,Species_6,47.0,40.7,10.3,27
CaptureSite_6,Creek,Species_6,38.7,33.8,5.7,27
CaptureSite_6,Creek,Species_5,46.0,42.6,8.5,27
CaptureSite_6,Creek,Species_6,32.2,29.3,3.4,27
CaptureSite_6,Creek,Species_6,42.8,39.1,8.35,30
CaptureSite_6,Creek,Species_6,37.73,34.97,6.5,32
CaptureSite_6,Creek,Species_6,35.9,32.5,5.0,35
CaptureSite_6,Creek,Species_6,36.1,33.8,5.6,40
CaptureSite_6,Creek,Species_6,45.7,43.6,11.6,46
CaptureSite_6,Ocean,Species_6,42.3,38.6,7.35,0
CaptureSite_6,Ocean,Species_5,42.7,41.6,8.6,0
CaptureSite_6,Ocean,Species_6,38.9,36.0,5.3,5
CaptureSite_6,Creek,Species_6,41.7,38.8,8.2,6
CaptureSite_6,Creek,Species_6,39.9,37.9,7.8,8
CaptureSite_6,Creek,Species_5,58.5,52.0,19.8,9
CaptureSite_6,Creek,Species_5,41.4,38.8,8.1,11
CaptureSite_6,Creek,Species_6,37.3,34.3,4.05,15
CaptureSite_6,Creek,Species_6,38.5,35.2,7.5,25
CaptureSite_6,Creek,Species_6,37.6,35.9,8.0,26
CaptureSite_6,Ocean,Species_6,34.0,33.6,6.0,32
CaptureSite_6,Creek,Species_6,34.5,32.4,5.5,40
CaptureSite_6,Creek,Species_6,30.4,27.4,3.5,41
CaptureSite_6,Creek,Species_6,35.0,32.1,4.5,42
CaptureSite_6,Creek,Species_6,41.7,37.5,8.5,43
CaptureSite_6,Creek,Species_6,38.6,35.4,7.5,44
CaptureSite_6,Creek,Species_6,32.4,31.4,4.5,46
CaptureSite_6,Creek,Species_5,27.5,26.5,3.0,48
CaptureSite_6,Creek,Species_6,34.7,32.2,6.0,50
CaptureSite_6,Creek,Species_6,32.5,30.0,5.0,0
CaptureSite_6,Creek,Species_6,36.3,33.6,7.5,14
CaptureSite_6,Creek,Species_6,36.9,35.6,5.21,16
CaptureSite_6,Creek,Species_6,52.2,48.0,13.73,18
CaptureSite_6,Creek,Species_5,41.3,39.6,7.51,21
CaptureSite_6,Creek,Species_6,36.3,33.3,5.43,22
CaptureSite_6,Creek,Species_6,33.0,30.9,3.75,23
CaptureSite_6,Creek,Species_6,33.17,31.03,3.63,28
CaptureSite_6,Creek,Species_6,30.6,27.9,3.4,35
CaptureSite_6,Creek,Species_6,37.5,33.8,5.7,39
CaptureSite_6,Creek,Species_6,39.1,34.4,5.08,42
CaptureSite_6,Creek,Species_6,33.5,30.9,4.4,43
CaptureSite_6,Creek,Species_6,33.6,31.2,4.99,44
CaptureSite_6,Creek,Species_6,33.4,29.5,3.8,44
CaptureSite_6,Creek,Species_5,39.6,36.9,6.8,47
CaptureSite_6,Creek,Species_6,30.5,28.6,4.6,50
CaptureSite_6,Creek,Species_6,30.5,28.8,3.8,4
CaptureSite_6,Creek,Species_5,36.1,34.8,5.84,13
CaptureSite_6,Creek,Species_5,42.8,42.2,9.45,13
CaptureSite_6,Creek,Species_5,44.6,43.5,9.05,14
CaptureSite_6,Creek,Species_5,48.0,46.1,14.15,15
CaptureSite_6,Creek,Species_5,39.1,38.4,7.77,17
CaptureSite_6,Creek,Species_5,56.0,51.1,20.65,17
CaptureSite_6,Creek,Species_6,36.5,33.9,6.77,21
CaptureSite_6,Creek,Species_5,52.5,52.0,14.98,22
CaptureSite_6,Creek,Species_5,34.3,33.6,6.34,23
CaptureSite_6,Creek,Species_6,30.2,28.0,2.91,25
CaptureSite_6,Creek,Species_5,43.8,41.8,10.27,26
CaptureSite_6,Creek,Species_5,49.9,43.8,15.12,26
CaptureSite_6,Creek,Species_5,43.3,40.2,9.91,26
CaptureSite_6,Creek,Species_5,40.5,38.6,8.67,29
CaptureSite_6,Creek,Species_5,37.93,35.87,7.58,30
CaptureSite_6,Creek,Species_6,37.7,34.8,7.19,30
CaptureSite_6,Creek,Species_5,43.9,42.5,11.13,30
CaptureSite_6,Creek,Species_6,35.0,29.5,4.33,31
CaptureSite_6,Creek,Species_6,37.0,33.6,6.65,34
CaptureSite_6,Creek,Species_6,38.5,37.2,8.64,34
CaptureSite_6,Creek,Species_6,48.2,44.1,14.51,38
CaptureSite_6,Creek,Species_6,34.5,32.3,4.86,38
CaptureSite_6,Creek,Species_5,41.9,40.8,9.7,40
CaptureSite_6,Creek,Species_6,43.7,39.6,8.9,40
CaptureSite_6,Creek,Species_6,41.2,36.6,6.7,42
CaptureSite_6,Creek,Species_5,39.5,37.5,8.55,46
CaptureSite_6,Creek,Species_5,42.6,40.0,9.63,47
CaptureSite_6,Creek,Species_5,42.0,41.1,10.37,47
CaptureSite_6,Creek,Species_6,46.5,42.3,12.94,48
CaptureSite_6,Creek,Species_6,36.0,35.5,6.63,48
CaptureSite_6,Creek,Species_6,39.4,35.5,7.07,0
CaptureSite_6,Creek,Species_6,35.5,34.8,7.63,2
CaptureSite_6,Creek,Species_6,35.2,31.5,5.67,4
CaptureSite_6,Creek,Species_5,39.5,37.8,6.81,4
CaptureSite_6,Creek,Species_6,38.8,35.5,7.66,6
CaptureSite_6,Creek,Species_5,44.6,43.5,12.31,6
CaptureSite_6,Creek,Species_6,36.3,35.0,5.65,8
CaptureSite_6,Creek,Species_6,34.7,32.5,4.8,8
CaptureSite_6,Creek,Species_6,28.6,31.1,2.99,15
CaptureSite_6,Creek,Species_5,40.3,37.7,6.84,15
CaptureSite_6,Creek,Species_6,28.5,26.7,2.82,15
CaptureSite_6,Creek,Species_6,31.5,27.5,3.39,15
CaptureSite_6,Creek,Species_6,41.2,38.2,8.68,16
CaptureSite_6,Creek,Species_6,31.6,28.9,5.75,27
CaptureSite_6,Creek,Species_6,30.0,28.7,3.28,29
CaptureSite_6,Creek,Species_5,38.8,37.6,7.39,30
CaptureSite_6,Creek,Species_6,34.4,31.3,4.49,32
CaptureSite_6,Creek,Species_6,39.8,37.5,7.38,34
CaptureSite_6,Creek,Species_5,38.5,37.1,6.69,43
CaptureSite_6,Creek,Species_5,39.0,37.0,5.85,49
CaptureSite_6,Creek,Species_5,38.1,37.5,6.0,49
CaptureSite_6,Creek,Species_5,34.0,33.7,4.82,2
CaptureSite_6,Creek,Species_5,37.6,37.2,6.55,3
CaptureSite_6,Creek,Species_5,34.8,34.0,5.21,6
CaptureSite_6,Creek,Species_6,36.0,33.8,5.68,6
CaptureSite_6,Creek,Species_5,47.5,44.4,11.93,13
CaptureSite_6,Creek,Species_5,40.5,39.4,8.57,13
CaptureSite_6,Creek,Species_6,32.8,30.8,4.79,17
CaptureSite_6,Creek,Species_5,39.5,38.6,8.34,18
CaptureSite_6,Creek,Species_5,70.4,65.6,37.25,25
CaptureSite_6,Creek,Species_6,35.1,33.1,4.92,34
CaptureSite_6,Creek,Species_6,31.2,28.3,3.18,34
CaptureSite_6,Creek,Species_6,39.9,37.5,7.16,36
CaptureSite_6,Creek,Species_5,44.8,41.0,9.1,13
CaptureSite_6,Creek,Species_5,40.8,39.7,7.8,13
CaptureSite_6,Creek,Species_6,54.8,51.6,,14
CaptureSite_6,Creek,Species_6,36.5,33.9,5.4,15
CaptureSite_6,Creek,Species_5,72.0,66.5,43.0,15
CaptureSite_6,Creek,Species_5,69.5,34.9,37.05,18
CaptureSite_6,Creek,Species_6,38.6,5.5,6.29,19
CaptureSite_6,Creek,Species_5,37.8,37.0,6.56,25
CaptureSite_6,Creek,Species_6,53.27,49.43,18.13,26
CaptureSite_6,Creek,Species_6,31.8,29.1,3.58,28
CaptureSite_6,Creek,Species_6,34.5,30.3,4.55,28
CaptureSite_6,Creek,Species_6,29.5,27.0,2.86,28
CaptureSite_6,Creek,Species_6,53.76,50.1,17.72,31
CaptureSite_6,Creek,Species_5,43.3,42.4,10.64,34
CaptureSite_6,Creek,Species_6,38.4,35.3,5.81,35
CaptureSite_6,Creek,Species_6,43.0,38.7,9.28,47
CaptureSite_7,Creek,Species_5,41.35,39.65,,43
CaptureSite_7,Creek,Species_6,35.0,35.7,,44
CaptureSite_7,Creek,Species_5,67.9,61.4,,46
CaptureSite_7,Creek,Species_5,38.4,38.0,,41
CaptureSite_7,Creek,Species_5,40.8,39.7,,7
CaptureSite_7,Creek,Species_5,59.6,54.9,,10
CaptureSite_7,Creek,Species_5,43.7,43.5,,16
CaptureSite_7,Creek,Species_5,54.0,50.3,,17
CaptureSite_7,Creek,Species_5,54.9,51.7,,18
CaptureSite_7,Creek,Species_5,76.9,70.4,,28
CaptureSite_7,Creek,Species_5,59.8,53.4,,30
CaptureSite_7,Creek,Species_5,52.8,47.6,,35
CaptureSite_7,Creek,Species_5,44.0,41.0,,36
CaptureSite_7,Creek,Species_5,43.0,45.7,,38
CaptureSite_7,Creek,Species_5,50.5,49.5,,47
CaptureSite_7,Creek,Species_5,46.7,45.6,,9
CaptureSite_7,Creek,Species_5,55.0,51.1,,10
CaptureSite_7,Creek,Species_5,38.4,36.4,,12
CaptureSite_7,Creek,Species_5,42.6,39.3,,12
CaptureSite_7,Creek,Species_5,45.1,40.5,,12
CaptureSite_7,Creek,Species_5,47.2,46.2,,13
CaptureSite_7,Creek,Species_5,60.7,56.4,,13
CaptureSite_7,Creek,Species_5,51.1,46.0,,14
CaptureSite_7,Creek,Species_5,63.2,59.2,,16
CaptureSite_7,Creek,Species_5,45.5,43.0,,16
CaptureSite_7,Creek,Species_5,55.3,49.7,,17
CaptureSite_7,Creek,Species_5,55.5,50.3,,18
CaptureSite_7,Creek,Species_6,32.0,30.8,,19
CaptureSite_7,Creek,Species_5,56.8,60.5,,19
CaptureSite_7,Creek,Species_5,41.3,39.0,,23
CaptureSite_7,Creek,Species_5,48.2,45.2,,46
CaptureSite_7,Creek,Species_5,47.8,44.5,,0
CaptureSite_7,Creek,Species_5,60.1,54.1,,1
CaptureSite_7,Creek,Species_5,46.5,43.1,,2
CaptureSite_7,Creek,Species_5,48.2,45.0,,2
CaptureSite_7,Creek,Species_5,49.5,43.5,,6
CaptureSite_7,Creek,Species_5,49.1,45.1,,6
CaptureSite_7,Creek,Species_5,47.6,44.4,,9
CaptureSite_7,Creek,Species_5,39.8,38.7,,20
CaptureSite_7,Creek,Species_5,42.0,38.2,,27
CaptureSite_7,Creek,Species_5,44.8,41.8,,29
CaptureSite_7,Creek,Species_5,40.8,40.2,,40
CaptureSite_7,Creek,Species_5,54.6,49.7,,40
CaptureSite_7,Creek,Species_5,37.8,35.9,,44
CaptureSite_7,Creek,Species_5,43.3,42.2,,2
CaptureSite_7,Creek,Species_5,40.3,38.1,,2
CaptureSite_7,Creek,Species_5,58.4,52.7,,3
CaptureSite_7,Creek,Species_5,62.5,59.3,,3
CaptureSite_7,Creek,Species_5,47.8,45.1,,5
CaptureSite_7,Creek,Species_5,47.5,43.7,,5
CaptureSite_7,Creek,Species_5,,,,5
CaptureSite_7,Creek,Species_5,66.0,57.5,,6
CaptureSite_7,Creek,Species_5,60.8,58.1,,7
CaptureSite_7,Creek,Species_5,56.3,51.6,,7
CaptureSite_7,Creek,Species_5,59.5,54.0,,7
CaptureSite_7,Creek,Species_5,40.8,40.8,,7
CaptureSite_7,Creek,Species_5,53.5,50.7,,7
CaptureSite_7,Creek,Species_5,46.0,46.3,,7
CaptureSite_7,Creek,Species_5,62.2,56.6,,9
CaptureSite_7,Creek,Species_5,43.3,40.2,,9
CaptureSite_7,Creek,Species_5,53.7,48.2,,9
CaptureSite_7,Creek,Species_5,45.5,43.5,,10
CaptureSite_7,Creek,Species_5,55.2,50.5,,11
CaptureSite_7,Creek,Species_5,44.4,41.7,,18
CaptureSite_7,Creek,Species_5,41.2,40.3,,22
CaptureSite_7,Creek,Species_5,42.8,40.5,,26
CaptureSite_7,Creek,Species_5,48.5,48.6,,26
CaptureSite_7,Creek,Species_5,51.2,45.7,,28
CaptureSite_7,Creek,Species_5,63.9,58.4,,29
CaptureSite_7,Creek,Species_5,65.3,59.9,,29
CaptureSite_7,Creek,Species_5,44.7,40.7,,30
CaptureSite_7,Creek,Species_5,41.3,41.2,,43
CaptureSite_7,Creek,Species_5,48.4,43.6,,43
CaptureSite_7,Creek,Species_5,54.3,50.3,,43
CaptureSite_7,Creek,Species_5,47.8,44.7,,44
CaptureSite_7,Creek,Species_5,53.2,50.8,,44
CaptureSite_7,Creek,Species_5,44.0,41.2,,47
CaptureSite_7,Creek,Species_5,52.5,49.7,,49
CaptureSite_7,Creek,Species_5,41.4,41.5,,49
CaptureSite_7,Creek,Species_5,48.0,46.6,,49
CaptureSite_7,Creek,Species_5,49.7,43.4,,51
CaptureSite_7,Creek,Species_5,57.1,54.1,,51
CaptureSite_7,Creek,Species_5,40.2,39.6,,0
CaptureSite_7,Creek,Species_5,40.9,38.2,,1
CaptureSite_7,Creek,Species_5,47.7,41.8,,1
CaptureSite_7,Creek,Species_5,58.2,54.0,,4
CaptureSite_7,Creek,Species_5,51.2,46.1,,4
CaptureSite_7,Creek,Species_5,38.8,39.8,,6
CaptureSite_7,Creek,Species_5,44.0,41.8,,6
CaptureSite_7,Creek,Species_5,41.0,38.0,,6
CaptureSite_7,Creek,Species_5,44.3,42.1,,9
CaptureSite_7,Creek,Species_5,47.7,42.7,,10
CaptureSite_7,Creek,Species_5,49.3,46.1,,10
CaptureSite_7,Creek,Species_5,51.1,46.1,,11
CaptureSite_7,Creek,Species_5,57.6,51.0,,12
CaptureSite_7,Creek,Species_5,44.1,41.0,,12
CaptureSite_7,Creek,Species_5,49.6,44.4,,13
CaptureSite_7,Creek,Species_5,52.2,49.7,,14
CaptureSite_7,Creek,Species_5,44.2,44.4,,15
CaptureSite_7,Creek,Species_5,40.6,38.4,,17
CaptureSite_7,Creek,Species_5,58.4,52.2,,22
CaptureSite_7,Creek,Species_5,50.7,44.9,,22
CaptureSite_7,Creek,Species_5,47.4,46.5,,25
CaptureSite_7,Creek,Species_5,39.3,37.7,,25
CaptureSite_7,Creek,Species_5,44.2,41.7,,26
CaptureSite_7,Creek,Species_5,52.5,50.3,,27
CaptureSite_7,Creek,Species_5,64.0,56.3,,31
CaptureSite_7,Creek,Species_5,46.8,43.7,,31
CaptureSite_7,Creek,Species_5,52.2,45.6,,31
CaptureSite_7,Creek,Species_5,52.9,48.1,,33
CaptureSite_7,Creek,Species_5,62.6,59.2,,33
CaptureSite_7,Creek,Species_5,58.7,55.2,,39
CaptureSite_7,Creek,Species_5,53.5,50.1,,40
CaptureSite_7,Creek,Species_5,47.0,45.0,,40
CaptureSite_7,Creek,Species_5,46.9,44.8,,42
CaptureSite_7,Creek,Species_5,67.3,58.7,,43
CaptureSite_7,Creek,Species_5,42.2,40.8,,43
CaptureSite_7,Creek,Species_5,49.0,46.9,,44
CaptureSite_7,Creek,Species_5,40.6,38.6,,44
CaptureSite_7,Creek,Species_5,47.2,44.0,,44
CaptureSite_7,Creek,Species_5,57.3,56.0,,45
CaptureSite_7,Creek,Species_5,40.7,38.7,,49
CaptureSite_7,Creek,Species_5,37.6,34.3,,49
CaptureSite_7,Creek,Species_5,46.0,42.3,,49
CaptureSite_7,Creek,Species_5,62.0,56.3,,50
CaptureSite_7,Creek,Species_5,47.8,46.3,,0
CaptureSite_7,Creek,Species_5,51.2,47.8,,0
CaptureSite_7,Creek,Species_5,64.1,57.8,,0
CaptureSite_7,Creek,Species_5,48.5,44.5,,0
CaptureSite_7,Creek,Species_5,53.9,47.8,,0
CaptureSite_7,Creek,Species_5,51.9,48.2,,4
CaptureSite_7,Creek,Species_5,46.9,42.0,,6
CaptureSite_7,Creek,Species_5,52.4,47.5,,6
CaptureSite_7,Creek,Species_5,48.0,44.7,,6
CaptureSite_7,Creek,Species_5,42.2,39.5,,6
CaptureSite_7,Creek,Species_5,38.0,36.8,,7
CaptureSite_7,Creek,Species_5,46.8,46.5,,11
CaptureSite_7,Creek,Species_5,52.2,46.1,,14
CaptureSite_7,Creek,Species_5,39.7,37.8,,14
CaptureSite_7,Creek,Species_5,45.3,40.0,,14
CaptureSite_7,Creek,Species_5,48.3,46.3,,14
CaptureSite_7,Creek,Species_5,41.8,37.3,,14
CaptureSite_7,Creek,Species_5,55.4,51.1,,15
CaptureSite_7,Creek,Species_5,48.2,45.3,,15
CaptureSite_7,Creek,Species_5,41.2,41.2,,17
CaptureSite_7,Creek,Species_5,45.5,42.0,,17
CaptureSite_7,Creek,Species_5,72.1,60.3,,17
CaptureSite_7,Creek,Species_5,45.3,42.2,,23
CaptureSite_7,Creek,Species_5,49.7,47.6,,30
CaptureSite_7,Creek,Species_5,57.8,53.4,,36
CaptureSite_7,Creek,Species_5,44.1,43.9,,36
CaptureSite_7,Creek,Species_5,38.9,37.5,,40
CaptureSite_7,Creek,Species_5,50.0,49.4,,40
CaptureSite_7,Creek,Species_5,67.8,61.1,,40
CaptureSite_7,Creek,Species_5,42.3,39.6,,40
CaptureSite_7,Creek,Species_5,45.9,42.5,,42
CaptureSite_7,Creek,Species_5,48.6,45.0,,42
CaptureSite_7,Creek,Species_5,48.9,45.9,,42
CaptureSite_7,Creek,Species_5,45.0,42.1,,42
CaptureSite_7,Creek,Species_5,40.8,38.8,,47
CaptureSite_7,Creek,Species_5,49.2,42.9,,47
CaptureSite_7,Creek,Species_5,51.7,45.8,,50
CaptureSite_7,Creek,Species_5,40.2,38.2,,51
CaptureSite_7,Creek,Species_5,46.9,43.8,,1
CaptureSite_7,Creek,Species_5,40.4,38.4,,2
CaptureSite_7,Creek,Species_5,52.1,48.9,,3
CaptureSite_7,Creek,Species_5,49.1,45.5,,3
CaptureSite_7,Creek,Species_5,43.0,39.8,,4
CaptureSite_7,Creek,Species_5,47.0,41.1,,4
CaptureSite_7,Creek,Species_5,45.1,40.6,,4
CaptureSite_7,Creek,Species_5,49.0,46.1,,5
CaptureSite_7,Creek,Species_5,48.8,45.2,,5
CaptureSite_7,Creek,Species_5,40.6,39.5,,7
CaptureSite_7,Creek,Species_5,52.5,48.3,,12
CaptureSite_7,Creek,Species_5,47.3,42.3,,12
CaptureSite_7,Creek,Species_5,50.3,46.6,,12
CaptureSite_7,Creek,Species_5,45.9,43.8,,13
CaptureSite_7,Creek,Species_5,47.7,42.7,,15
CaptureSite_7,Creek,Species_5,43.0,40.3,,16
CaptureSite_7,Creek,Species_5,43.8,43.0,,17
CaptureSite_7,Creek,Species_5,52.3,47.1,,21
CaptureSite_7,Creek,Species_5,58.0,51.6,,23
CaptureSite_7,Creek,Species_5,54.7,49.8,,24
CaptureSite_7,Creek,Species_5,47.3,44.0,,24
CaptureSite_7,Creek,Species_5,61.8,60.5,,24
CaptureSite_7,Creek,Species_5,48.3,43.2,,29
CaptureSite_7,Creek,Species_5,44.3,40.9,,29
CaptureSite_7,Creek,Species_5,44.4,41.0,,29
CaptureSite_7,Creek,Species_5,47.8,42.9,,37
CaptureSite_7,Creek,Species_5,50.0,47.6,,41
CaptureSite_7,Creek,Species_5,51.2,46.5,,44
CaptureSite_7,Creek,Species_5,50.0,46.8,,45
CaptureSite_7,Creek,Species_5,46.5,42.9,,45
CaptureSite_7,Creek,Species_5,44.4,43.1,,45
CaptureSite_7,Creek,Species_5,46.6,43.6,,46
CaptureSite_7,Creek,Species_5,54.3,49.3,,0
CaptureSite_7,Creek,Species_5,49.0,45.8,,6
CaptureSite_7,Creek,Species_5,50.0,44.7,,7
CaptureSite_7,Creek,Species_5,50.6,46.9,,7
CaptureSite_7,Creek,Species_5,57.4,55.7,,7
CaptureSite_7,Creek,Species_5,68.8,60.0,,11
CaptureSite_7,Creek,Species_5,44.4,43.6,,11
CaptureSite_7,Creek,Species_5,55.9,52.8,,13
CaptureSite_7,Creek,Species_5,51.2,47.7,,17
CaptureSite_7,Creek,Species_5,52.3,48.4,,18
CaptureSite_7,Creek,Species_5,59.5,53.6,23.5,51
CaptureSite_7,Creek,Species_5,59.2,53.0,24.0,2
CaptureSite_7,Creek,Species_5,62.2,57.9,29.5,2
CaptureSite_7,Creek,Species_5,53.3,46.3,18.5,5
CaptureSite_7,Creek,Species_5,49.6,46.1,16.0,19
CaptureSite_7,Creek,Species_5,47.3,46.3,14.0,21
CaptureSite_7,Creek,Species_5,50.3,48.8,16.0,22
CaptureSite_7,Creek,Species_5,59.3,56.1,27.0,28
CaptureSite_7,Creek,Species_5,51.0,46.0,18.5,28
CaptureSite_7,Creek,Species_5,39.4,38.9,9.0,31
CaptureSite_7,Creek,Species_5,58.3,50.9,23.5,40
CaptureSite_7,Creek,Species_5,39.0,37.1,7.5,42
CaptureSite_7,Creek,Species_5,45.6,42.5,10.0,50
CaptureSite_7,Creek,Species_5,51.9,50.0,16.0,50
CaptureSite_7,Creek,Species_5,42.5,41.8,9.0,50
CaptureSite_7,Creek,Species_5,55.4,50.0,20.5,1
CaptureSite_7,Creek,Species_5,61.0,54.2,28.0,2
CaptureSite_7,Creek,Species_5,64.5,58.3,30.5,2
CaptureSite_7,Creek,Species_5,43.1,39.6,9.0,2
CaptureSite_7,Creek,Species_5,51.8,49.8,18.0,3
CaptureSite_7,Creek,Species_5,49.8,44.8,14.0,4
CaptureSite_7,Ocean,Species_5,39.7,38.4,8.5,4
CaptureSite_7,Creek,Species_5,57.1,50.1,20.5,4
CaptureSite_7,Creek,Species_5,46.9,41.6,11.5,4
CaptureSite_7,Creek,Species_5,53.6,51.4,17.5,7
CaptureSite_7,Creek,Species_5,39.7,38.4,8.0,8
CaptureSite_7,Creek,Species_5,42.5,41.9,11.0,15
CaptureSite_7,Creek,Species_5,39.0,37.4,8.0,19
CaptureSite_7,Creek,Species_5,49.2,46.0,14.1,28
CaptureSite_7,Creek,Species_5,39.5,39.8,7.6,28
CaptureSite_7,Creek,Species_5,45.8,41.8,9.8,30
