CCL_cm,CCW_cm,Weight_Kg,CalendarWeek,ForagingGround_Ocean,Species_Species_1,Species_Species_2,Species_Species_3,Species_Species_4,Species_Species_5,Species_Species_6,Species_Species_7
40.8,36.6,7.35,18,True,False,False,False,False,False,True,False
44.4,42.3,10.672,33,True,False,False,False,False,True,False,False
36.5,33.5,5.81,52,True,False,False,False,False,False,True,False
32.0,29.5,4.02,20,False,False,False,False,False,False,True,False
45.6,43.3,10.898,39,False,False,False,False,False,True,False,False
44.1,40.5,9.8,31,False,False,False,False,False,True,False,False
66.0,63.0,37.0,3,False,False,False,False,False,False,True,False
39.3,35.6,6.28,44,True,False,False,False,False,True,False,False
57.9,56.5,25.35,25,True,False,False,False,False,True,False,False
38.1,34.5,5.529999999999999,14,True,False,False,False,False,False,True,False
48.5,46.1,13.5,43,False,False,False,False,False,True,False,False
41.1,41.5,7.896000000000001,38,True,False,False,False,False,True,False,False
37.3,35.4,6.5,45,True,False,False,False,False,False,True,False
31.5,29.9,4.34,45,True,False,False,False,False,False,True,False
20.33,19.5,0.95,38,True,False,False,False,False,True,False,False
40.2,38.0,6.6,47,True,False,False,False,False,True,False,False
37.2,33.6,6.464,43,True,False,False,False,False,True,False,False
63.3,56.6,29.5,50,False,False,False,False,False,True,False,False
47.0,41.2,12.8,44,False,False,False,False,False,True,False,False
47.0,44.4,13.3,24,False,False,False,False,False,True,False,False
33.0,30.7,3.9,28,False,False,False,False,False,False,True,False
40.4,38.7,9.1,49,True,False,False,False,False,False,True,False
40.6,40.1,8.57,12,False,False,False,False,False,True,False,False
43.5,40.4,10.5,37,False,False,False,False,False,False,True,False
46.8,43.3,13.0,16,True,False,False,False,False,True,False,False
81.1,74.5,67.24199999999999,49,True,False,False,False,False,True,False,False
35.8,35.3,6.16,39,False,False,False,False,False,False,True,False
33.7,31.3,4.0,51,False,False,False,False,False,False,True,False
47.4,45.0,13.431999999999999,7,False,False,False,False,False,True,False,False
77.8,73.3,56.54,40,False,False,False,False,False,True,False,False
41.3,40.5,7.6579999999999995,38,False,False,False,False,False,True,False,False
28.9,26.5,3.35,12,True,False,False,False,False,False,True,False
38.5,36.8,6.97,9,True,False,False,False,False,False,True,False
46.26,42.83,10.95,28,False,False,False,False,False,True,False,False
34.2,31.2,4.82,20,False,False,False,False,False,False,True,False
37.6,35.7,6.0,19,False,False,False,False,False,False,True,False
50.8,47.2,15.8,40,False,False,False,False,False,True,False,False
41.2,38.3,8.0,43,False,False,False,False,False,True,False,False
49.8,43.5,14.5,49,False,False,False,False,False,True,False,False
51.5,47.5,16.5,51,True,False,False,False,False,False,True,False
38.0,33.9,6.61,23,False,False,False,False,False,False,True,False
40.5,39.9,7.71,42,False,False,False,False,False,True,False,False
43.3,41.0,10.42,26,True,False,False,False,False,True,False,False
37.0,34.0,6.14,44,True,False,False,False,False,False,True,False
38.8,37.6,7.55,44,False,False,False,False,False,True,False,False
42.7,40.3,8.5,4,False,False,False,False,False,True,False,False
43.0,42.0,9.382,25,True,False,False,False,False,True,False,False
34.4,32.0,6.0,49,True,False,False,False,False,False,True,False
33.5,30.5,4.82,16,True,False,False,False,False,False,True,False
33.8,31.5,4.65,34,True,False,False,False,False,False,True,False
68.4,63.8,38.06,27,True,False,False,False,False,True,False,False
42.2,40.7,9.324000000000002,14,False,False,False,False,False,True,False,False
35.2,33.4,4.8,51,False,False,False,False,False,False,True,False
52.0,46.4,15.788,51,False,False,False,False,False,True,False,False
36.73,36.37,5.57,34,True,False,False,False,False,True,False,False
44.5,40.3,11.5,13,True,False,False,False,False,True,False,False
45.2,41.7,11.038,44,False,False,False,False,False,True,False,False
29.2,27.0,2.66,0,False,False,False,False,False,False,True,False
39.7,37.1,7.965999999999998,50,False,False,False,False,False,True,False,False
41.45,39.1,9.2,4,True,False,False,False,False,False,True,False
45.6,44.1,10.92,21,True,False,False,False,False,True,False,False
41.2,41.2,8.282,17,False,False,False,False,False,True,False,False
37.2,36.5,6.77,7,False,False,False,False,False,True,False,False
42.4,39.6,9.35,32,False,False,False,False,False,True,False,False
40.9,38.9,7.91,40,True,False,False,False,False,True,False,False
36.3,35.5,5.5,39,True,False,False,False,False,False,True,False
35.1,32.9,5.19,42,True,False,False,False,False,True,False,False
37.2,33.0,6.0,45,True,False,False,False,False,False,True,False
37.4,36.0,6.5,47,False,False,False,False,False,True,False,False
50.5,47.5,16.5,19,False,False,False,False,False,True,False,False
39.8,38.3,7.21,15,True,False,False,False,False,True,False,False
38.6,36.6,8.5,1,False,False,False,False,False,False,True,False
28.1,25.0,2.03,50,True,False,False,False,False,False,True,False
40.7,40.0,7.7,46,True,False,False,False,False,True,False,False
48.7,44.9,13.062000000000001,42,False,False,False,False,False,True,False,False
42.8,41.0,9.628,2,False,False,False,False,False,True,False,False
66.1,59.5,33.5,44,True,False,False,False,False,False,True,False
59.2,54.4,24.11,2,True,False,False,False,False,False,True,False
44.0,42.8,11.5,1,False,False,False,False,False,True,False,False
31.0,30.4,3.56,20,True,False,False,False,False,False,True,False
47.1,43.0,13.051999999999998,45,False,False,False,False,False,True,False,False
55.1,51.4,18.976,30,True,False,False,False,False,True,False,False
42.5,41.7,8.99,35,False,False,False,False,False,True,False,False
35.9,33.0,5.75,47,False,False,False,False,False,False,True,False
41.1,39.6,6.2,23,True,False,False,False,False,True,False,False
79.1,75.6,65.5,35,True,False,False,False,True,False,False,False
39.6,39.6,7.2,46,False,False,False,False,False,True,False,False
63.0,56.0,27.5,36,False,False,False,False,False,True,False,False
45.2,42.3,11.546,40,True,False,False,False,False,True,False,False
35.5,33.8,4.82,22,True,False,False,False,False,False,True,False
32.1,31.4,5.5,51,False,False,False,False,False,False,True,False
43.5,41.4,10.2,49,False,False,False,False,False,True,False,False
44.2,43.2,11.1,45,False,False,False,False,False,True,False,False
36.9,37.3,3.05,43,False,False,False,False,False,False,True,False
45.6,43.5,8.75,0,True,False,False,False,False,True,False,False
37.43,34.47,5.9,9,False,False,False,False,False,False,True,False
31.5,28.4,3.13,38,False,False,False,False,False,False,True,False
39.0,39.0,7.56,43,True,False,False,False,False,True,False,False
30.8,27.2,3.0,21,False,False,False,False,False,False,True,False
48.6,48.0,16.5,31,False,False,False,False,False,True,False,False
35.67,42.47,4.5,41,False,False,False,False,False,False,True,False
47.9,45.0,11.546000000000001,13,True,False,False,False,False,True,False,False
33.2,30.5,3.86,39,False,False,False,False,False,False,True,False
72.4,70.6,42.2,7,True,False,False,False,False,False,False,True
30.67,35.6,3.2,32,True,False,False,False,False,False,True,False
32.0,27.1,4.4,38,False,False,False,False,False,False,True,False
40.07,40.2,7.88,48,True,False,False,False,False,True,False,False
52.7,47.6,15.0,30,False,False,False,False,False,True,False,False
31.1,28.6,3.54,16,True,False,False,False,False,False,True,False
62.7,58.5,33.35,50,False,False,False,False,False,True,False,False
47.7,46.2,10.92,29,True,False,False,False,False,True,False,False
39.6,38.9,7.72,23,False,False,False,False,False,True,False,False
41.9,39.0,8.48,37,True,False,False,False,False,True,False,False
39.9,38.0,8.024,42,True,False,False,False,False,True,False,False
100.63,92.37,121.0,10,True,False,False,False,False,True,False,False
45.4,44.6,11.466,1,False,False,False,False,False,True,False,False
54.9,52.5,20.732,12,False,False,False,False,False,True,False,False
48.6,41.8,12.09,15,True,False,False,False,False,True,False,False
56.6,42.9,16.722,18,False,False,False,False,False,True,False,False
31.6,30.5,3.55,40,False,False,False,False,False,False,True,False
42.57,39.87,9.33,48,True,False,False,False,False,True,False,False
40.4,36.1,7.3,3,False,False,False,False,False,True,False,False
43.5,41.0,9.896,2,False,False,False,False,False,True,False,False
58.7,55.2,25.93,39,False,False,False,False,False,True,False,False
29.0,26.5,2.53,2,True,False,False,False,False,False,True,False
58.5,54.1,24.0,50,False,False,False,False,False,True,False,False
33.0,30.5,5.13,34,False,False,False,False,False,False,True,False
37.7,35.8,6.5,18,False,False,False,False,False,False,True,False
64.1,58.8,30.73,48,False,False,False,False,False,True,False,False
35.8,34.2,5.358,42,False,False,False,False,False,False,True,False
53.6,49.3,17.87,18,False,False,False,False,False,True,False,False
36.2,33.6,7.0,1,False,False,False,False,False,True,False,False
69.3,61.0,38.85,8,False,False,False,False,False,False,True,False
38.7,36.4,7.17,1,False,False,False,False,False,False,True,False
64.46,55.0,26.4,30,True,False,False,False,False,False,True,False
34.6,33.0,4.5,39,False,False,False,False,False,False,True,False
40.4,40.6,8.510000000000002,22,True,False,False,False,False,True,False,False
60.1,55.3,22.91,30,False,False,False,False,False,True,False,False
45.0,43.7,12.0,40,False,False,False,False,False,True,False,False
38.73,30.07,8.1,49,True,False,False,False,False,True,False,False
53.7,47.7,19.5,47,False,False,False,False,False,True,False,False
37.0,34.9,6.5,35,True,False,False,False,False,True,False,False
35.47,33.47,5.32,3,True,False,False,False,False,True,False,False
64.0,60.6,28.2,2,True,False,False,False,False,False,True,False
39.0,36.0,5.1,46,True,False,False,False,False,True,False,False
34.3,31.0,5.5,49,True,False,False,False,False,False,True,False
40.1,38.1,6.78,8,False,False,False,False,False,True,False,False
37.1,36.0,5.6,4,False,False,False,False,False,False,True,False
42.0,38.7,8.307999999999998,47,False,False,False,False,False,True,False,False
32.0,28.5,4.32,10,False,False,False,False,False,False,True,False
52.4,45.6,17.32,4,False,False,False,False,False,False,True,False
32.63,30.07,3.51,47,False,False,False,False,False,False,True,False
66.9,62.2,35.774,2,False,False,False,False,False,True,False,False
42.0,39.1,9.030000000000001,36,False,False,False,False,False,True,False,False
51.6,46.1,15.931999999999999,43,False,False,False,False,False,True,False,False
42.2,41.0,9.41,27,False,False,False,False,False,True,False,False
38.57,36.67,6.04,10,True,False,False,False,False,False,True,False
39.7,40.2,8.0,29,True,False,False,False,False,True,False,False
44.4,41.5,11.092,3,False,False,False,False,False,False,True,False
42.5,40.0,8.5,48,False,False,False,False,False,True,False,False
55.5,51.3,20.472,11,False,False,False,False,False,True,False,False
89.0,82.3,96.4,18,True,False,False,False,True,False,False,False
45.5,41.5,11.5,5,False,False,False,False,False,True,False,False
72.2,65.3,44.0,1,False,False,False,False,False,True,False,False
37.0,35.1,5.25,40,True,False,False,False,False,True,False,False
45.6,41.7,11.1,15,False,False,False,False,False,True,False,False
53.1,49.0,16.81,12,False,False,False,False,False,False,True,False
41.2,41.2,8.282,28,False,False,False,False,False,True,False,False
36.0,35.2,5.12,48,False,False,False,False,False,False,True,False
42.0,40.5,9.35,16,False,False,False,False,False,True,False,False
36.0,34.4,5.2780000000000005,44,False,False,False,False,False,False,True,False
50.1,42.1,13.74,13,False,False,False,False,False,False,True,False
37.3,34.3,7.04,52,False,False,False,False,False,False,True,False
45.0,41.6,11.27,43,False,False,False,False,False,True,False,False
51.2,48.6,16.4,42,False,False,False,False,False,True,False,False
29.63,28.6,2.8,31,False,False,False,False,False,False,True,False
55.1,47.8,18.5,2,False,False,False,False,False,True,False,False
36.4,38.0,8.0,42,False,False,False,False,False,True,False,False
40.5,38.6,8.95,34,False,False,False,False,False,True,False,False
40.1,38.4,6.5,25,False,False,False,False,False,True,False,False
39.3,40.1,7.698,28,False,False,False,False,False,True,False,False
45.2,40.23,10.39,21,False,False,False,False,False,True,False,False
46.9,44.8,12.706,42,False,False,False,False,False,True,False,False
29.2,28.1,2.8,27,False,False,False,False,False,False,True,False
33.6,29.2,4.5,32,False,False,False,False,False,False,True,False
60.0,58.0,26.4,50,True,False,False,False,False,True,False,False
70.3,64.3,39.8,4,False,False,False,False,False,True,False,False
107.6,99.0,129.02,4,True,False,False,False,False,True,False,False
73.3,65.5,40.0,45,True,False,False,False,False,True,False,False
30.0,28.5,3.34,50,True,False,False,False,False,False,True,False
39.2,35.8,6.964,11,True,False,False,False,False,False,True,False
40.5,40.7,9.25,49,True,False,False,False,False,True,False,False
42.2,41.0,9.75,46,False,False,False,False,False,True,False,False
64.5,54.6,26.863999999999997,40,True,False,False,False,False,True,False,False
29.0,27.0,2.2,48,False,False,False,False,False,False,True,False
39.2,34.2,5.78,10,True,False,False,False,False,False,True,False
33.3,32.1,4.0,8,False,False,False,False,False,True,False,False
38.2,36.1,6.0,29,False,False,False,False,False,False,True,False
103.0,93.0,110.4,21,True,False,False,False,False,True,False,False
39.0,36.9,6.692,18,True,False,False,False,False,False,True,False
41.6,37.2,5.5,14,False,False,False,False,False,False,True,False
42.1,40.3,8.87,42,False,False,False,False,False,True,False,False
58.0,50.2,21.894,8,False,False,False,False,False,True,False,False
46.0,42.7,11.5,7,False,False,False,False,False,True,False,False
33.0,30.3,4.0,51,True,False,False,False,False,False,True,False
43.8,41.5,10.02,16,False,False,False,False,False,False,True,False
37.6,37.5,6.77,4,False,False,False,False,False,True,False,False
50.5,46.3,14.815999999999999,22,False,False,False,False,False,True,False,False
46.0,44.3,11.95,10,True,False,False,False,False,False,True,False
37.57,34.43,5.57,47,True,False,False,False,False,False,True,False
4.0,4.0,0.15,3,False,False,False,False,False,False,False,True
36.2,36.6,6.5,15,False,False,False,False,False,True,False,False
54.0,46.5,18.5,3,True,False,False,False,False,False,True,False
27.5,24.5,2.73,25,True,False,False,False,False,False,True,False
33.0,30.6,6.0,19,True,False,False,False,False,False,True,False
32.7,31.3,5.0,11,False,False,False,False,False,True,False,False
36.6,33.45,5.89,43,True,False,False,False,False,False,True,False
48.4,44.2,14.27,19,True,False,False,False,False,True,False,False
52.1,50.1,15.862,20,False,False,False,False,False,True,False,False
40.9,40.0,8.459999999999999,25,False,False,False,False,False,True,False,False
44.6,42.8,11.244,26,False,False,False,False,False,True,False,False
36.4,34.2,5.71,16,False,False,False,False,False,False,True,False
36.7,35.0,5.812,21,True,False,False,False,False,False,True,False
45.9,41.8,10.780000000000001,40,False,False,False,False,False,True,False,False
34.6,34.0,4.78,6,True,False,False,False,False,False,True,False
37.1,38.2,6.144,0,False,False,False,False,False,True,False,False
